
2025-01-18,Costco,Pantry,12.9QT 4PK,1,each,9.99,9.99
2025-01-18,Costco,Other,DISCOUNT,1,each,-3.00,-3.00
2025-01-18,Costco,Produce,LEMONS,1,each,5.69,5.69
2025-01-18,Costco,Produce,10LB BAKERS,1,each,4.59,4.59
2025-01-18,Costco,Alcohol,KS GRIGIO 3L,1,each,14.79,14.79
2025-01-18,Costco,CRV,CA REDEMP VA,1,each,0.25,0.25
2025-01-18,Costco,Alcohol,KS CAB 3L,1,each,15.59,15.59
2025-01-18,Costco,CRV,CA REDEMP VA,1,each,0.25,0.25
2025-01-18,Costco,Bakery,BAGELS,1,each,7.99,7.99
2025-01-18,Costco,Other,DAVE'S 21 WG,1,each,9.49,9.49
2025-01-18,Costco,Pantry,KS PNUT BUTR,1,each,9.99,9.99
2025-01-18,Costco,Dairy,GREEK YOGURT,1,each,6.29,6.29
2025-01-18,Costco,Dairy,SLC CHEDDAR,1,each,10.69,10.69
2025-01-18,Costco,Meat,MEATYTY W/TK,1,each,12.79,12.79
2025-01-18,Costco,Pantry,CINN STICKS,1,each,6.39,6.39
2025-01-18,Costco,Pantry,KS PURE SALT,1,each,3.39,3.39
2025-01-18,Costco,Pantry,KS PEPPRCORN,1,each,6.69,6.69
2025-01-18,Costco,Dairy,KS BUTER QTR,1,each,13.59,13.59
2025-01-18,Costco,Pantry,KS HOUSE,1,each,13.99,13.99
2025-01-18,Costco,Produce,AVOCADOS,1,each,6.99,6.99
2025-01-18,Costco,Produce,ORG YEL ONIO,1,each,4.99,4.99
2025-01-18,Costco,Produce,ORG BANANAS,1,each,1.99,1.99
2025-01-18,Costco,Household,KS FOILSHEET,1,each,13.69,13.69
2025-03-26,Grocery Store (Coachella CA),Household,ICE TRAY,1,each,2.99,2.99
2025-03-26,Grocery Store (Coachella CA),Household,ICE TRAY,1,each,2.99,2.99
2025-03-26,Grocery Store (Coachella CA),Eggs,KRO CF GRD AA XL E,1,each,11.29,11.29
2025-03-26,Grocery Store (Coachella CA),Produce,LEMON FANCY,7.22,lb,0.99,7.15
2025-03-26,Grocery Store (Coachella CA),Produce,PAPAYA,7,each,0.33,2.31
2025-03-26,Grocery Store (Coachella CA),Produce,CUCUMBERS,1,each,2.31,2.31
2025-03-26,Grocery Store (Coachella CA),Produce,KRO GRAPEFRUIT RED,1,each,5.99,5.99
2025-03-26,Grocery Store (Coachella CA),Produce,SNPC CUTIES,1,each,4.99,4.99
